ID	Title	Number of novels	Author	Date	Publisher	Series
1159687684	Seew�lfe - Piraten der Weltmeere 411 : Der Coup des Caligula	1.0			Unknown	Seewölfe
1204183619	Seew�lfe - Piraten der Weltmeere 592 : Auch ein Bastard wird begraben	1.0			Unknown	Seewölfe
1237808863	Seew�lfe - Piraten der Weltmeere 746 : Die Goldinsel	1.0			Unknown	Seewölfe
1162895748	Silvia-Gold 60 - Liebesroman : F�hre mich in Versuchung	1.0			Unknown	Silvia-Gold
1203627173	Silvia-Gold 100 - Liebesroman : Heute nicht nach morgen fragen	1.0			Unknown	Silvia-Gold
1242477233	Silvia-Gold 145 : Das Unausgesprochene zwischen uns	1.0			Unknown	Silvia-Gold
1184282838	Skull-Ranch 1 - Western : Als der Boss kam	1.0			Unknown	Skull-Ranch
1215577966	Skull-Ranch 34 - Western : Halunken-City	1.0			Unknown	Skull-Ranch
1242477241	Skull-Ranch 66 : Auge um Auge, Zahn um Zahn	1.0			Unknown	Skull-Ranch
1156434858	Sophienlust 374 � Liebesroman : Vorbei sind die einsamen Tage	1.0			Unknown	Sophienlust
1213448646	Sophienlust Extra 15 � Familienroman : Dorles gro�es Geheimnis	1.0			Unknown	Sophienlust
1242179631	Sophienlust - Die n�chste Generation 43 � Familienroman : Ein Kavalier f�r Magda	1.0			Unknown	Sophienlust
1231436867	Sophienlust, wie alles begann 1 � Familienroman : Sie tanzte wie ein Schmetterling	1.0			Unknown	Sophienlust, wie alles begann
1235142205	Sophienlust, wie alles begann 3 � Familienroman : Der Kampf um Lilly	1.0			Unknown	Sophienlust, wie alles begann
1242179305	Sophienlust, wie alles begann 7 � Familienroman : Harte Zeiten	1.0			Unknown	Sophienlust, wie alles begann
1177805839	Tom Prox 11 - Western : Spiel um hohen Einsatz	1.0			Unknown	Tom Prox
121373357X	Tom Prox 46 - Western : Am namenlosen Fluss	1.0			Unknown	Tom Prox
124247725X	Tom Prox 81 : Der gr�ne Sheriff	1.0			Unknown	Tom Prox
1156434890	Toni der H�ttenwirt 190 � Heimatroman : Ronda will fensterln	1.0			Unknown	Toni der Hüttenwirt
1198404949	Toni der H�ttenwirt 241 � Heimatroman : Erf�llte sich der Traum der ersten Liebe?	1.0			Unknown	Toni der Hüttenwirt
1242179313	Toni der H�ttenwirt 291 � Heimatroman : Simons zweiter Versuch	1.0			Unknown	Toni der Hüttenwirt
1183912978	Toni der H�ttenwirt Classic 1 � Heimatroman : Urlaub wider Willen	1.0			Unknown	Toni der Hüttenwirt Classic
1206690763	Toni der H�ttenwirt Classic 38 � Heimatroman : Das Verm�chtnis an Julia	1.0			Unknown	Toni der Hüttenwirt Classic
1242179240	Toni der H�ttenwirt Classic 72 � Heimatroman : Irgendwann muss sich jeder entscheiden	1.0			Unknown	Toni der Hüttenwirt Classic
1206690518	Toni der H�ttenwirt Extra 2 � Heimatroman : Hat Wolfi ein zu weiches Herz?	1.0			Unknown	Toni der Hüttenwirt Extra
1224050029	Toni der H�ttenwirt Extra 22 � Heimatroman : Neuigkeiten f�r Jenny	1.0			Unknown	Toni der Hüttenwirt Extra
1242179232	Toni der H�ttenwirt Extra 42 � Heimatroman : Walli geht es wieder gut!	1.0			Unknown	Toni der Hüttenwirt Extra
1205071164	Waco 1 � Western : Abrechnung	1.0			Unknown	Waco
1208396315	Waco 6 � Western : Ein Galgen f�r Madock	1.0			Unknown	Waco
1213448727	Waco 11 � Western : Die Tramps	1.0			Unknown	Waco
1178720179	Western Helden 4 � Erotik Western : Cassidy, Laredo, Coltman	1.0			Unknown	Western Helden
1202113702	Western Helden 14 � Erotik Western : Falsches Spiel in Tanglewood	1.0			Unknown	Western Helden
1211728552	Western Helden 20 � Erotik Western : Die letzte Karte spielt der Tod	1.0			Unknown	Western Helden
1156435129	Wyatt Earp 168 - Western : Der Pfeilgift-Trader	1.0			Unknown	Wyatt Earp
120669016X	Wyatt Earp Classic 37 � Western : Die Brandeisen-Bar	1.0			Unknown	Wyatt Earp
1242179380	Wyatt Earp Classic 72 � Western : Sierra Arcada	1.0			Unknown	Wyatt Earp
1180390563	Frontiersmen: Civil War			2019.0	beBEYOND	?
1184282277	Todtsteltzers Ehre			2019.0	beBEYOND	?
1195533780	Die Legende von Yranisar			2019.0	beBEYOND	?
1204434441	Die Speere Gottes			2020.0	beBEYOND	?
1207840815	KALYPTO - Der Wächter des schlafenden Berges			2020.0	beBEYOND	?
1213734827	Nebelwelt			2020.0	beBEYOND	?
1222517035	Space Troopers Next - Folge 5: Boarding			2021.0	beBEYOND	?
1240683804	Space Troopers Next - Sammelband: Folgen 1-5			2021.0	beBEYOND	?
1243515651	Sternkreuzer Proxima - Die letzte Schlacht			2021.0	beBEYOND	?
1258407949	Space Troopers Next - Folge 10: Carl			2022.0	beBEYOND	?
1162895853	Das Kupferversprechen - Von Göttern und Drachen			2018.0	beBEYOND by Bastei Entertainment	?
1162895993	Frontiersmen: Civil War 5			2018.0	beBEYOND by Bastei Entertainment	?
1162899832	The Lost Prophecy - Vom Sturm erweckt			2018.0	beBEYOND by Bastei Entertainment	?
1165576112	Die Bruderschaft der schwarzen Maske			2018.0	beBEYOND by Bastei Entertainment	?
1165579286	Die Chronik der Unsterblichen - Der Gejagte			2018.0	beBEYOND by Bastei Entertainment	?
116557943X	Die Chronik der Unsterblichen - Die Blutgräfin			2018.0	beBEYOND by Bastei Entertainment	?
1169656641	Three Oaks - Stadt ohne Gesetz			2018.0	beBEYOND by Bastei Entertainment	?
1171811683	Out of Balance - Verrat			2019.0	beBEYOND by Bastei Entertainment	?
1173706712	Weltenwandler			2018.0	beBEYOND by Bastei Entertainment	?
1180390350	Out of Balance - Untergang			2019.0	beBEYOND by Bastei Entertainment	?
1179187792	Wikingerfeuer			2019.0	beHEARTBEAT	?
1198869585	Weil nur die Liebe wirklich zählt			2020.0	beHEARTBEAT	?
121373309X	Beth - Geheimnis des Herzens			2020.0	beHEARTBEAT	?
1227931549	Pinienträume			2021.0	beHEARTBEAT	?
1239655142	Die Eroberung des Himmels			2021.0	beHEARTBEAT	?
1256686840	Die Spionin des Kaufmanns			2022.0	beHEARTBEAT	?
1277567522	Ein Weihnachtsmärchen in Kanada			2022.0	beHEARTBEAT	?
1291085181	Das kleine Buchcafé an der Isar			2022.0	beHEARTBEAT	?
1313283606	Die Holzschnitzerei vom Süßenbachhof			2023.0	beHEARTBEAT	?
1336812230	Zum Sterben schön			2024.0	beHEARTBEAT	?
116289590X	Eine heiße Affäre in Weiß - Shadows of Love			2018.0	beHEARTBEAT by Bastei Entertainment	?
1162899425	Ein betörender Earl			2018.0	beHEARTBEAT by Bastei Entertainment	?
1164446002	Die Wandersängerin			2018.0	beHEARTBEAT by Bastei Entertainment	?
1165576848	Ein Augenblick für immer			2018.0	beHEARTBEAT by Bastei Entertainment	?
1166657574	Beschworen - Kampf um Freiheit			2018.0	beHEARTBEAT by Bastei Entertainment	?
1169657958	Hard Rules - Deine Liebe			2018.0	beHEARTBEAT by Bastei Entertainment	?
1171809093	Mein kleines Café in Primrose Hill			2018.0	beHEARTBEAT by Bastei Entertainment	?
1171811608	Die Stürme des Himmels			2019.0	beHEARTBEAT by Bastei Entertainment	?
117558021X	Die Blume von Surinam			2019.0	beHEARTBEAT by Bastei Entertainment	?
117918775X	Heiße Spur			2019.0	beHEARTBEAT by Bastei Entertainment	?
1179187768	Denn umsonst ist nur der Tod			2019.0	beTHRILLED	?
1195536488	Lady Arrington und die tödliche Melodie			2019.0	beTHRILLED	?
121493529X	Der Feind in mir			2020.0	beTHRILLED	?
1231797460	Cherringham - Das vergessene Haus			2020.0	beTHRILLED	?
1246754657	Dämon			2022.0	beTHRILLED	?
1277184615	Taxi, Tod und Teufel			2022.0	beTHRILLED	?
1282860739	Mörderisches Somerset - Das unheimliche Cottage			2023.0	beTHRILLED	?
1294307274	Mörderisches Somerset - Das Rätsel der Druiden			2023.0	beTHRILLED	?
131557280X	Tee? Kaffee? Mord! Des Henkers letzte Mahlzeit			2023.0	beTHRILLED	?
1336812281	Cherringham Sammelband - Folge 40-42			2024.0	beTHRILLED	?
1162895780	Cherringham - Ein Menü zum Sterben			2018.0	beTHRILLED by Bastei Entertainment	?
1163606073	Wer die Toten stört			2018.0	beTHRILLED by Bastei Entertainment	?
1163606669	Sherlock Holmes und die Riesenratte von Sumatra			2018.0	beTHRILLED by Bastei Entertainment	?
116444624X	Und führe uns in Versuchung			2018.0	beTHRILLED by Bastei Entertainment	?
1165577704	Komische Vögel sterben tragisch			2018.0	beTHRILLED by Bastei Entertainment	?
1166657086	Bunburry - Vorhang auf für einen Mord			2018.0	beTHRILLED by Bastei Entertainment	?
1167773292	Blutiger Schnitt			2018.0	beTHRILLED by Bastei Entertainment	?
1171808798	Final Game - Blutige Abrechnung			2018.0	beTHRILLED by Bastei Entertainment	?
1173705848	Der Schmerzsammler			2018.0	beTHRILLED by Bastei Entertainment	?
1180390121	Cherringham - Geheimnisvolle Zeugen			2019.0	beTHRILLED by Bastei Entertainment	?
1116716828	König Drosselbart - Erotische Eskapaden	1.0			books2read	?
111671728X	Keep it simple - Verlockung	1.0			books2read	?
1116717727	Pommery und Putenbrust	1.0			books2read	?
1116718103	Take Me 4 - Grenzen der Lust	1.0			books2read	?
1116718502	Soul Screamers 4: Schütze meine Seele	1.0			books2read	?
1116718936	Die Liebesbäckerei	1.0			books2read	?
1116719444	Die Saga der Albatrosse : eBundle	1.0			books2read	?
1116719789	Geheimnisvolle Leidenschaft	1.0			books2read	?
1154309703	P.I.D. 5 - Himmel in Gefahr	1.0			books2read	?
1175424307	Wintersonnenherz - Anna & Mark	1.0			books2read	?
1306548748	Selbst in dunkelster Nacht			2023.0	reverie	?
1310007144	Starling Nights 1			2023.0	reverie	?
1322724679	Poison Study			2024.0	reverie	?
1325205095	Running up that Hill			2024.0	reverie	?
132520532X	An Optimist's Guide to Heartbreak			2024.0	reverie	?
1331171997	Auch am hellsten Tag			2024.0	reverie	?
1336813385	Not Worth Keeping			2024.0	reverie	?
1339769212	Magic Study			2024.0	reverie	?
1345153716	Looking down the Valley			2024.0	reverie	?
1345153988	The Devil's Sons 1			2024.0	reverie	?
